date,report_org_code,org_code,activity,activity_short,state,township,beneficiaries,new_beneficiaries
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,286,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,220,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,215,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,5150,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,795,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,690,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,620,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,350,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,8,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,17,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,120,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,47,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,786,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,257,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,782,0
2022-06-01,org_2690,org_3486,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,120,0
2022-06-01,org_2690,org_3486,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,245,0
2022-06-01,org_2690,org_3486,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,110,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,35,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,750,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,150,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,970,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,276,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,820,0
2022-06-01,org_2690,org_3486,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,635,0
2022-06-01,org_2690,org_3486,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,50,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,80,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,635,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,140,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,280,0
2022-06-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Maungdaw,640,0
2022-06-01,org_2690,org_8004,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Buthidaung,512,0
2022-06-01,org_2690,org_8004,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Buthidaung,315,0
2022-06-01,org_2690,org_8004,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Buthidaung,295,0
2022-06-01,org_2690,org_8004,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Buthidaung,460,460
2022-06-01,org_2690,org_8004,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Buthidaung,140,140
2022-06-01,org_2690,org_8004,"food distributions (in kind/voucher/cash), moderate",food distribution,Rakhine,Buthidaung,505,505
2022-06-01,org_2690,org_3486,food/cash for work/assets,food_cash for work_assets,Rakhine,Maungdaw,165,0
2022-06-01,org_2690,org_3486,food/cash for work/assets,food_cash for work_assets,Rakhine,Maungdaw,150,0
2022-06-01,org_2690,org_8004,food/cash for work/assets,food_cash for work_assets,Rakhine,Buthidaung,86,0
2022-06-01,org_2690,org_8004,food/cash for work/assets,food_cash for work_assets,Rakhine,Buthidaung,570,0
2022-06-01,org_2690,org_8004,food/cash for work/assets,food_cash for work_assets,Rakhine,Buthidaung,90,0
2022-06-01,org_2690,org_8004,food/cash for work/assets,food_cash for work_assets,Rakhine,Buthidaung,210,0
2022-06-01,org_2690,org_8004,food/cash for work/assets,food_cash for work_assets,Rakhine,Buthidaung,280,0
2022-06-01,org_2690,org_8004,food/cash for work/assets,food_cash for work_assets,Rakhine,Buthidaung,235,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,78,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,166,166
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,160,160
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,169,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,183,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,553,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,557,557
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,136,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mohnyin,101,101
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mohnyin,118,118
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mohnyin,48,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mogaung,74,74
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mogaung,70,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mogaung,48,48
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mogaung,132,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mogaung,242,242
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mogaung,393,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mogaung,568,568
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mogaung,24,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,127,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,24,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,115,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,101,101
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,60,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,65,65
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,13,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,472,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,221,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,24,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,434,434
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,236,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,441,441
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,603,603
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,439,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,54,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,116,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,46,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,91,91
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,106,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Tanai,581,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Tanai,394,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Tanai,192,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,273,273
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,51,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,1102,1102
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,312,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,53,53
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,451,451
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,254,254
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,295,295
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,478,478
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,553,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,266,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,379,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,112,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,843,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,1049,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,888,888
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,515,515
2022-04-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,1587,0
2022-04-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,1384,0
2022-04-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,2421,0
2022-04-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,241,241
2022-04-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,270,270
2022-04-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,139,0
2022-04-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,98,98
2022-04-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,272,0
2022-04-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,1067,1067
2022-04-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Chipwi,865,0
2022-04-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Chipwi,30,30
2022-04-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Chipwi,671,0
2022-04-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Chipwi,157,157
2022-04-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,169,169
2022-04-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,192,0
2022-04-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,85,0
2022-04-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,430,430
2022-04-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,181,181
2022-04-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,272,272
2022-04-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,354,354
2022-04-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,361,361
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,3097,3097
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,740,740
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,917,917
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,203,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,284,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,21,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,296,296
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,182,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,68,68
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,223,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,388,388
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,35,35
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Shwegu,179,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Shwegu,6,6
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Shwegu,70,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,2433,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,99,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,588,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,517,517
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,3,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,43,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,105,105
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,224,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,551,551
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,284,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,269,269
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,1350,1350
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mansi,297,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mansi,791,791
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mansi,1617,0
2022-04-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mansi,739,739
2022-05-01,org_2690,org_5677,food/cash for work/assets,food_cash for work_assets,Kachin,Waingmaw,70,70
2022-05-01,org_2690,org_5677,food/cash for work/assets,food_cash for work_assets,Kachin,Waingmaw,55,55
2022-05-01,org_2690,org_5677,food/cash for work/assets,food_cash for work_assets,Kachin,Waingmaw,57,57
2022-05-01,org_2690,org_5677,food/cash for work/assets,food_cash for work_assets,Kachin,Waingmaw,55,55
2022-05-01,org_2690,org_5677,food/cash for work/assets,food_cash for work_assets,Kachin,Waingmaw,76,76
2022-05-01,org_2690,org_5677,food/cash for work/assets,food_cash for work_assets,Kachin,Waingmaw,50,50
2022-05-01,org_2690,org_5677,food/cash for work/assets,food_cash for work_assets,Kachin,Waingmaw,32,32
2022-05-01,org_2690,org_5677,food/cash for work/assets,food_cash for work_assets,Kachin,Waingmaw,65,65
2022-05-01,org_2690,org_5677,food/cash for work/assets,food_cash for work_assets,Kachin,Waingmaw,51,51
2022-05-01,org_2690,org_5677,food/cash for work/assets,food_cash for work_assets,Kachin,Waingmaw,68,68
2022-05-01,org_2690,org_5677,food/cash for work/assets,food_cash for work_assets,Kachin,Waingmaw,88,88
2022-05-01,org_2690,org_5677,food/cash for work/assets,food_cash for work_assets,Kachin,Waingmaw,152,152
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,3093,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,740,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,913,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,203,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,284,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,296,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,182,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,68,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,223,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,388,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Bhamo,35,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Shwegu,187,187
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Shwegu,73,73
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,2419,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,588,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,517,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,43,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,96,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,227,227
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,551,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,284,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,269,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Momauk,1341,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mansi,297,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mansi,791,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mansi,1619,1619
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mansi,719,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mansi,11,0
2022-05-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,1592,1592
2022-05-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,1386,0
2022-05-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,2429,0
2022-05-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,98,0
2022-05-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,274,0
2022-05-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,1066,0
2022-05-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Chipwi,864,0
2022-05-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Chipwi,675,675
2022-05-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,169,0
2022-05-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,192,0
2022-05-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,85,0
2022-05-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,425,0
2022-05-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,180,0
2022-05-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,272,0
2022-05-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,354,0
2022-05-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,361,0
2022-05-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,240,0
2022-05-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,270,0
2022-05-01,org_2690,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Waingmaw,142,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Myitkyina,136,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mohnyin,61,61
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mohnyin,40,40
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mohnyin,115,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mohnyin,51,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mohnyin,33,33
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mogaung,74,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mogaung,70,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mogaung,48,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mogaung,132,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mogaung,238,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mogaung,393,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mogaung,568,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Mogaung,24,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,126,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,24,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,115,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,101,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,60,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,65,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,13,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,472,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,221,0
2022-05-01,org_2690,org_6130,"food distributions (in kind/voucher/cash), moderate",food distribution,Kachin,Hpakant,24,0
